Код	"маркет bid"	"маркет cbid"	Кластер
62011	112	112	001
63965	23	23	001
63340	112	112	001
22262	112	112	001
58630	113	113	001
18947	113	113	001
29446	113	113	001
62010	27	27	001
17745	17	17	001
56111	113	113	001
62814	12	12	001
59364	113	113	001
59140	113	113	001
48303	113	113	001
65099	113	113	001
32950	113	113	001
29562	32	32	001
19101	100	100	001
57118	115	115	001
56722	43	43	001
21203	120	120	001
60449	12	12	001
12607	21	21	001
63928	12	12	001
29759	114	114	001
28526	114	114	001
13087	114	114	001
58387	114	114	001
62492	116	116	001
65101	67	67	001
55282	114	114	001
2235	114	114	001
60684	114	114	001
2230	86	86	001
24033	87	87	001
52912	82	82	001
57505	100	100	001
56297	88	88	001
21201	29	29	001
25843	44	44	001
23675	115	115	001
21253	21	21	001
23678	115	115	001
30589	93	93	001
58388	116	116	001
41536	115	115	001
21585	115	115	001
41443	19	19	001
9548	40	40	001
55257	116	116	001
61499	116	116	001
61498	12	12	001
39979	116	116	001
25265	116	116	001
58158	116	116	001
18114	83	83	001
21293	31	31	001
25260	21	21	001
53050	116	116	001
10571	116	116	001
11210	116	116	001
57886	116	116	001
30611	21	21	001
19128	117	117	001
60506	28	28	001
22269	117	117	001
55058	31	31	001
55037	28	28	001
21799	117	117	001
46999	51	51	001
68805	12	12	001
53188	12	12	001
25678	124	124	001
10099	88	88	001
30161	106	106	001
21428	109	109	001
12676	35	35	001
20939	117	117	001
59307	31	31	001
6471	118	118	001
1779	31	31	001
26794	21	21	001
59961	118	118	001
54274	118	118	001
42814	118	118	001
64622	26	26	001
57841	118	118	001
55521	33	33	001
3104	119	119	001
23265	119	119	001
18237	119	119	001
52709	119	119	001
23388	119	119	001
11299	100	100	001
48743	87	87	001
25929	36	36	001
22382	43	43	001
21739	31	31	001
32557	12	12	001
29636	120	120	001
24652	120	120	001
61251	17	17	001
55531	120	120	001
18598	14	14	001
11211	83	83	001
60683	114	114	001
52652	120	120	001
63430	45	45	001
62007	120	120	001
42294	121	121	001
23595	12	12	001
40183	121	121	001
67795	12	12	001
42977	121	121	001
2515	87	87	001
56294	32	32	001
59025	27	27	001
23383	17	17	001
62017	122	122	001
21176	122	122	001
20812	122	122	001
60906	122	122	001
56113	122	122	001
52873	122	122	001
58117	122	122	001
24561	122	122	001
25555	122	122	001
61352	118	118	001
23247	122	122	001
40912	12	12	001
23843	87	87	001
23376	123	123	001
9596	123	123	001
63410	124	124	001
63409	124	124	001
61851	123	123	001
800001	123	123	001
39759	123	123	001
63921	19	19	001
64000	27	27	001
27367	90	90	001
25089	24	24	001
52877	124	124	001
52881	124	124	001
54214	84	84	001
69419	124	124	001
25773	124	124	001
55092	31	31	001
33893	124	124	001
55533	124	124	001
23233	12	12	001
65871	28	28	001
63135	124	124	001
63381	124	124	001
27858	124	124	001
2240	110	110	001
23574	124	124	001
51788	125	125	001
56006	25	25	001
9684	14	14	001
6160	29	29	001
25560	125	125	001
28509	67	67	001
25915	37	37	001
48917	126	126	001
21327	126	126	001
25128	34	34	001
53294	126	126	001
35778	126	126	001
25572	83	83	001
13086	126	126	001
44415	126	126	001
58669	13	13	001
11266	126	126	001
40499	126	126	001
21590	126	126	001
56293	42	42	001
48361	126	126	001
2241	126	126	001
64923	126	126	001
57044	12	12	001
21202	29	29	001
7252	127	127	001
19269	30	30	001
58133	127	127	001
9539	38	38	001
10288	13	13	001
22359	127	127	001
56335	14	14	001
36405	127	127	001
21611	127	127	001
18612	29	29	001
90023	127	127	001
28186	128	128	001
20970	128	128	001
25695	128	128	001
22261	128	128	001
56485	128	128	001
62016	128	128	001
31471	124	124	001
61547	27	27	001
62493	122	122	001
10826	128	128	001
57888	128	128	001
53617	128	128	001
21177	20	20	001
2892	34	34	001
67556	128	128	001
56833	30	30	001
51355	128	128	001
21182	52	52	001
1989	129	129	001
90068	129	129	001
25697	129	129	001
61354	129	129	001
55909	129	129	001
52876	129	129	001
32583	129	129	001
10999	129	129	001
55023	129	129	001
2239	129	129	001
23610	35	35	001
9549	30	30	001
46246	12	12	001
54289	128	128	001
18492	130	130	001
90044	130	130	001
6380	130	130	001
61165	12	12	001
68758	27	27	001
60868	130	130	001
60869	130	130	001
23899	130	130	001
61142	130	130	001
27350	130	130	001
9567	130	130	001
18610	62	62	001
53618	130	130	001
12546	131	131	001
56302	127	127	001
18611	131	131	001
56333	83	83	001
59391	131	131	001
51772	19	19	001
4786	132	132	001
18108	85	85	001
37557	132	132	001
29848	90	90	001
35461	132	132	001
20813	132	132	001
57828	132	132	001
68807	15	15	001
32280	132	132	001
18158	12	12	001
58076	132	132	001
24143	132	132	001
21765	132	132	001
50616	18	18	001
58304	132	132	001
60629	133	133	001
22083	12	12	001
60643	18	18	001
21431	136	136	001
25481	30	30	001
60630	137	137	001
58070	133	133	001
65937	14	14	001
63938	221	221	001
21429	133	133	001
66838	81	81	001
62668	133	133	001
11554	133	133	001
66836	81	81	001
66837	81	81	001
58667	14	14	001
58169	16	16	001
61548	23	23	001
58859	137	137	001
47106	134	134	001
11902	17	17	001
23917	134	134	001
23603	32	32	001
57231	134	134	001
24044	134	134	001
61166	134	134	001
54942	17	17	001
63074	19	19	001
24888	134	134	001
64924	72	72	001
58160	134	134	001
43519	134	134	001
21145	134	134	001
42652	134	134	001
25118	134	134	001
25385	134	134	001
37551	135	135	001
55616	125	125	001
22081	135	135	001
43053	135	135	001
2893	19	19	001
61898	135	135	001
60631	135	135	001
21208	135	135	001
25261	25	25	001
21229	135	135	001
48881	12	12	001
2237	135	135	001
9298	135	135	001
29258	90	90	001
18759	32	32	001
25822	135	135	001
1992	135	135	001
30123	35	35	001
23248	136	136	001
38232	136	136	001
25494	136	136	001
32281	35	35	001
57163	140	140	001
2895	28	28	001
10097	35	35	001
68495	137	137	001
30160	137	137	001
18814	137	137	001
50397	18	18	001
4787	137	137	001
62009	137	137	001
25677	137	137	001
25705	137	137	001
22424	137	137	001
67550	19	19	001
56291	89	89	001
800004	137	137	001
30379	137	137	001
800010	137	137	001
800012	137	137	001
56921	137	137	001
47648	137	137	001
52909	84	84	001
52906	103	103	001
42976	138	138	001
59599	138	138	001
25710	138	138	001
21183	32	32	001
8067	12	12	001
59365	106	106	001
62495	138	138	001
25129	53	53	001
61720	139	139	001
21569	139	139	001
25138	139	139	001
25033	45	45	001
56915	139	139	001
21206	139	139	001
24662	139	139	001
35869	51	51	001
10799	139	139	001
61721	139	139	001
25372	141	141	001
60640	140	140	001
20904	140	140	001
18409	30	30	001
23609	28	28	001
27647	12	12	001
11246	18	18	001
23229	17	17	001
18599	13	13	001
24663	140	140	001
18411	30	30	001
27372	140	140	001
55009	140	140	001
42665	140	140	001
58619	12	12	001
58130	140	140	001
18423	15	15	001
56292	90	90	001
51916	12	12	001
90082	140	140	001
20839	140	140	001
21803	140	140	001
53026	141	141	001
55375	102	102	001
25682	141	141	001
32521	141	141	001
60562	141	141	001
52880	141	141	001
25389	87	87	001
25568	91	91	001
10600	141	141	001
61176	141	141	001
56832	43	43	001
25923	141	141	001
60908	141	141	001
25864	142	142	001
20838	142	142	001
58069	142	142	001
56484	142	142	001
25885	142	142	001
52879	94	94	001
44926	142	142	001
58271	142	142	001
55022	142	142	001
4413	142	142	001
25756	63	63	001
48177	27	27	001
6379	13	13	001
23015	142	142	001
53521	142	142	001
69565	148	148	001
61537	17	17	001
58856	112	112	001
31664	27	27	001
56290	91	91	001
63929	142	142	001
34855	16	16	001
39567	142	142	001
37522	28	28	001
36057	16	16	001
52111	16	16	001
35875	142	142	001
63922	19	19	001
90028	143	143	001
43798	143	143	001
25869	86	86	001
29803	143	143	001
25711	143	143	001
25374	13	13	001
11567	143	143	001
62881	239	239	001
90110	143	143	001
2019	13	13	001
21951	144	144	001
58696	51	51	001
36324	144	144	001
22075	144	144	001
57979	35	35	001
63136	51	51	001
9137	144	144	001
57906	144	144	001
61896	144	144	001
58215	144	144	001
17769	144	144	001
58364	106	106	001
9310	30	30	001
23898	144	144	001
18586	60	60	001
56918	144	144	001
57099	77	77	001
59049	145	145	001
25646	145	145	001
39597	13	13	001
63006	13	13	001
18113	145	145	001
66047	145	145	001
64013	27	27	001
64012	14	14	001
40156	145	145	001
11227	85	85	001
60461	69	69	001
54902	17	17	001
21474	12	12	001
34087	146	146	001
25779	27	27	001
2497	146	146	001
34216	146	146	001
10279	37	37	001
25428	12	12	001
57042	27	27	001
64001	14	14	001
9693	245	245	001
17639	147	147	001
45366	19	19	001
18833	19	19	001
9546	142	142	001
63988	141	141	001
30709	148	148	001
23680	148	148	001
22380	148	148	001
11755	143	143	001
18408	29	29	001
64925	70	70	001
60732	148	148	001
62008	18	18	001
61310	60	60	001
27331	19	19	001
62731	148	148	001
58425	148	148	001
57043	14	14	001
55376	89	89	001
25072	149	149	001
56332	83	83	001
52311	90	90	001
62729	149	149	001
10098	38	38	001
10335	149	149	001
17768	149	149	001
800005	150	150	001
800038	150	150	001
800002	150	150	001
8839	88	88	001
8945	92	92	001
56262	150	150	001
11752	150	150	001
55532	29	29	001
25364	14	14	001
18415	21	21	001
9378	150	150	001
62346	17	17	001
9535	1696	1696	001
5658	12	12	001
58382	53	53	001
17259	150	150	001
57166	70	70	001
45720	150	150	001
63987	14	14	001
11225	150	150	001
21793	150	150	001
67553	13	13	001
56261	150	150	001
56319	29	29	001
52846	151	151	001
25859	12	12	001
10575	151	151	001
58121	151	151	001
56164	151	151	001
37775	20	20	001
49943	20	20	001
9536	33	33	001
17776	151	151	001
52886	151	151	001
61381	151	151	001
54928	20	20	001
10827	151	151	001
54929	19	19	001
2236	22	22	001
56298	151	151	001
24217	151	151	001
24214	151	151	001
56831	36	36	001
9694	152	152	001
12654	56	56	001
51319	83	83	001
45713	152	152	001
25867	152	152	001
25962	152	152	001
63910	19	19	001
67089	253	253	001
54261	106	106	001
18109	46	46	001
3103	29	29	001
24018	254	254	001
24045	100	100	001
58227	152	152	001
57666	17	17	001
22381	12	12	001
58803	28	28	001
23404	12	12	001
43387	152	152	001
24132	153	153	001
23013	153	153	001
55522	32	32	001
25922	35	35	001
54394	153	153	001
62701	35	35	001
49871	153	153	001
60559	31	31	001
10736	153	153	001
6588	153	153	001
54325	153	153	001
62710	153	153	001
37920	153	153	001
38580	153	153	001
57012	153	153	001
10073	35	35	001
68806	13	13	001
59406	154	154	001
18112	147	147	001
58668	14	14	001
58195	147	147	001
57903	154	154	001
8944	27	27	001
59106	12	12	001
58089	154	154	001
5608	154	154	001
18406	257	257	001
8261	31	31	001
21514	154	154	001
29966	154	154	001
11903	17	17	001
11901	17	17	001
6378	154	154	001
56125	87	87	001
25868	147	147	001
25574	92	92	001
66839	155	155	001
66840	155	155	001
21665	28	28	001
34878	155	155	001
59056	155	155	001
22078	12	12	001
37291	90	90	001
21184	155	155	001
10986	28	28	001
22074	155	155	001
90021	156	156	001
60558	29	29	001
58804	27	27	001
18584	103	103	001
25114	28	28	001
63939	12	12	001
52878	87	87	001
11209	156	156	001
2106	156	156	001
62180	156	156	001
18585	43	43	001
22385	21	21	001
41738	156	156	001
10755	13	13	001
12169	83	83	001
64295	27	27	001
29163	157	157	001
51332	19	19	001
23842	104	104	001
64002	28	28	001
43810	157	157	001
1778	30	30	001
18597	35	35	001
2107	157	157	001
34818	20	20	001
59120	12	12	001
23599	36	36	001
17766	158	158	001
61870	158	158	001
12646	84	84	001
11226	158	158	001
54357	195	195	001
10739	264	264	001
11193	158	158	001
57165	158	158	001
67407	45	45	001
10916	158	158	001
59652	144	144	001
2108	159	159	001
22076	159	159	001
18490	159	159	001
25870	159	159	001
5904	159	159	001
9534	29	29	001
6315	44	44	001
62709	12	12	001
11756	159	159	001
57164	143	143	001
56998	160	160	001
27855	160	160	001
59063	14	14	001
17770	160	160	001
44336	160	160	001
22259	12	12	001
22190	160	160	001
10568	160	160	001
25295	160	160	001
6216	160	160	001
25674	160	160	001
25757	160	160	001
40967	160	160	001
57377	19	19	001
28080	160	160	001
62974	23	23	001
7044	53	53	001
60541	160	160	001
56978	161	161	001
57041	160	160	001
21185	161	161	001
12643	84	84	001
27638	161	161	001
60424	161	161	001
57119	156	156	001
23838	91	91	001
58942	106	106	001
11784	161	161	001
63924	12	12	001
63908	19	19	001
67085	12	12	001
63358	13	13	001
25928	166	166	001
18110	161	161	001
11055	18	18	001
17794	162	162	001
61666	162	162	001
55534	162	162	001
18111	12	12	001
63812	405	405	001
9547	162	162	001
59066	31	31	001
60540	173	173	001
21211	31	31	001
21782	163	163	001
59308	45	45	001
800036	163	163	001
800035	163	163	001
23837	91	91	001
25667	35	35	001
23833	49	49	001
23225	19	19	001
2498	163	163	001
19227	17	17	001
6265	163	163	001
58132	163	163	001
23386	163	163	001
61661	43	43	001
52887	164	164	001
17774	395	395	001
17775	164	164	001
22485	240	240	001
59147	12	12	001
24876	164	164	001
67557	13	13	001
24038	164	164	001
59288	33	33	001
55564	164	164	001
43600	164	164	001
57778	51	51	001
25887	164	164	001
23573	32	32	001
22404	164	164	001
11224	164	164	001
58213	165	165	001
11766	165	165	001
23975	31	31	001
18153	12	12	001
23836	44	44	001
20837	165	165	001
18505	35	35	001
54930	21	21	001
10084	35	35	001
90072	165	165	001
55377	64	64	001
59370	165	165	001
61178	165	165	001
24026	165	165	001
9485	166	166	001
68340	12	12	001
63132	166	166	001
25865	37	37	001
18542	43	43	001
58216	166	166	001
57671	166	166	001
11051	149	149	001
3273	166	166	001
57003	166	166	001
61762	166	166	001
34396	166	166	001
56816	166	166	001
58075	166	166	001
25644	28	28	001
31864	166	166	001
11220	157	157	001
29575	169	169	001
24842	419	419	001
9550	89	89	001
67406	64	64	001
59564	166	166	001
18614	29	29	001
23358	167	167	001
59476	167	167	001
57120	177	177	001
90105	167	167	001
10757	17	17	001
62699	43	43	001
25585	168	168	001
25127	86	86	001
64623	24	24	001
5649	24	24	001
10680	168	168	001
54257	168	168	001
25886	168	168	001
11568	168	168	001
55484	168	168	001
55010	168	168	001
23029	12	12	001
54399	169	169	001
62708	35	35	001
25925	169	169	001
55500	169	169	001
9213	169	169	001
39569	19	19	001
53945	169	169	001
62406	28	28	001
10860	169	169	001
5715	19	19	001
17779	169	169	001
60505	169	169	001
21463	34	34	001
2242	170	170	001
9860	170	170	001
18600	19	19	001
64989	283	283	001
9377	170	170	001
21644	12	12	001
23446	170	170	001
17771	26	26	001
21643	12	12	001
18829	170	170	001
9215	48	48	001
56289	88	88	001
55510	170	170	001
21146	171	171	001
17591	171	171	001
63926	13	13	001
63911	19	19	001
60827	171	171	001
59977	171	171	001
54910	21	21	001
35994	25	25	001
56923	171	171	001
58381	171	171	001
58137	171	171	001
25680	12	12	001
25649	27	27	001
23828	92	92	001
25681	45	45	001
53519	172	172	001
56255	92	92	001
59369	172	172	001
58780	172	172	001
25015	172	172	001
9411	172	172	001
57924	37	37	001
19264	172	172	001
56166	12	12	001
23834	91	91	001
53513	173	173	001
32299	173	173	001
9208	47	47	001
21642	173	173	001
58128	173	173	001
18680	44	44	001
60709	17	17	001
18419	30	30	001
54932	173	173	001
61701	52	52	001
54356	173	173	001
59535	174	174	001
58212	174	174	001
9157	37	37	001
56301	16	16	001
25003	255	255	001
18152	174	174	001
56318	41	41	001
60866	174	174	001
60561	178	178	001
4570	174	174	001
25510	174	174	001
8925	37	37	001
56317	33	33	001
58155	214	214	001
61555	143	143	001
24022	174	174	001
24187	12	12	001
24226	175	175	001
23832	175	175	001
18902	175	175	001
12655	34	34	001
64729	175	175	001
25112	32	32	001
21179	175	175	001
54953	17	17	001
25614	175	175	001
27297	175	175	001
11515	28	28	001
57953	175	175	001
10566	175	175	001
21213	175	175	001
52907	91	91	001
62648	16	16	001
800003	176	176	001
800031	176	176	001
58697	53	53	001
800016	176	176	001
800039	176	176	001
30221	176	176	001
9631	176	176	001
24737	176	176	001
57018	176	176	001
5609	176	176	001
58275	176	176	001
56288	87	87	001
25516	176	176	001
52888	176	176	001
51384	176	176	001
28911	19	19	001
11094	177	177	001
23976	37	37	001
56330	19	19	001
17457	32	32	001
56562	177	177	001
59982	178	178	001
60710	29	29	001
56817	178	178	001
38169	178	178	001
20835	12	12	001
20784	178	178	001
54181	178	178	001
62862	19	19	001
59416	178	178	001
60828	178	178	001
30359	178	178	001
54182	178	178	001
17606	178	178	001
55039	178	178	001
58666	12	12	001
50846	26	26	001
90022	178	178	001
25590	178	178	001
56287	88	88	001
62976	26	26	001
25595	178	178	001
8938	170	170	001
54943	297	297	001
2114	178	178	001
40588	178	178	001
25624	17	17	001
8855	179	179	001
18427	30	30	001
41496	179	179	001
11171	179	179	001
45416	179	179	001
58134	179	179	001
19252	298	298	001
58211	174	174	001
22256	12	12	001
63984	12	12	001
5460	179	179	001
63695	80	80	001
11222	160	160	001
18099	46	46	001
41261	12	12	001
25675	179	179	001
20600	447	447	001
58423	180	180	001
58652	180	180	001
61667	180	180	001
11221	157	157	001
25429	12	12	001
21777	12	12	001
21973	180	180	001
57504	180	180	001
49113	180	180	001
52913	83	83	001
60002	180	180	001
49622	180	180	001
3144	180	180	001
23822	89	89	001
54931	17	17	001
56519	180	180	001
60546	85	85	001
67083	12	12	001
63909	19	19	001
67074	12	12	001
67082	12	12	001
67088	12	12	001
63930	180	180	001
62463	181	181	001
21212	27	27	001
21430	39	39	001
12153	48	48	001
18444	28	28	001
63874	17	17	001
24211	181	181	001
32627	181	181	001
61869	19	19	001
25038	182	182	001
10569	182	182	001
17772	182	182	001
18225	84	84	001
9135	36	36	001
9671	182	182	001
54947	19	19	001
23314	182	182	001
58156	182	182	001
55162	182	182	001
12657	182	182	001
60466	152	152	001
59223	182	182	001
20656	182	182	001
64094	182	182	001
25580	183	183	001
10798	183	183	001
63971	12	12	001
20836	183	183	001
23831	88	88	001
23818	44	44	001
55537	55	55	001
11757	183	183	001
57921	36	36	001
57850	19	19	001
90062	183	183	001
25124	12	12	001
23687	51	51	001
21589	183	183	001
54948	21	21	001
25232	183	183	001
57115	181	181	001
8730	64	64	001
58135	184	184	001
18422	30	30	001
18420	31	31	001
20609	123	123	001
7045	184	184	001
18663	184	184	001
9730	55	55	001
59067	184	184	001
63640	184	184	001
64901	12	12	001
54241	96	96	001
8687	184	184	001
25966	184	184	001
58670	294	294	001
18418	30	30	001
18129	27	27	001
24846	95	95	001
10082	40	40	001
63042	185	185	001
18094	185	185	001
18412	185	185	001
90085	185	185	001
60435	12	12	001
18588	185	185	001
18425	31	31	001
10561	185	185	001
57126	20	20	001
12151	41	41	001
11758	176	176	001
58193	177	177	001
23826	91	91	001
10593	186	186	001
23830	186	186	001
6312	186	186	001
20665	186	186	001
54354	478	478	001
63778	16	16	001
56865	31	31	001
21730	12	12	001
65966	100	100	001
10340	186	186	001
55378	32	32	001
27926	187	187	001
67551	13	13	001
20861	187	187	001
28903	187	187	001
25229	187	187	001
43467	187	187	001
18613	28	28	001
56909	187	187	001
36610	93	93	001
21432	187	187	001
50741	187	187	001
40225	12	12	001
23821	187	187	001
23825	188	188	001
52797	68	68	001
25694	188	188	001
21214	188	188	001
56303	88	88	001
23780	39	39	001
25621	19	19	001
63989	13	13	001
60557	12	12	001
58857	63	63	001
47496	188	188	001
25527	188	188	001
12146	188	188	001
26745	101	101	001
58204	83	83	001
67408	51	51	001
24839	37	37	001
23827	182	182	001
18737	36	36	001
54208	314	314	001
56093	189	189	001
51714	189	189	001
18763	189	189	001
67459	27	27	001
19228	31	31	001
10933	89	89	001
800028	189	189	001
43119	189	189	001
90071	189	189	001
55536	67	67	001
56843	51	51	001
17773	189	189	001
18097	87	87	001
61662	29	29	001
68241	13	13	001
57360	189	189	001
40958	189	189	001
30598	17	17	001
63991	12	12	001
23580	190	190	001
50566	490	490	001
57380	190	190	001
25645	28	28	001
800006	190	190	001
90115	190	190	001
800037	190	190	001
56285	101	101	001
63927	19	19	001
42352	132	132	001
18464	190	190	001
60126	190	190	001
54260	63	63	001
9691	317	317	001
24564	190	190	001
23824	49	49	001
67555	13	13	001
18892	190	190	001
35087	190	190	001
9682	45	45	001
1747	190	190	001
56286	30	30	001
61669	191	191	001
2116	191	191	001
68341	12	12	001
18142	191	191	001
56033	191	191	001
17479	43	43	001
25235	191	191	001
11264	178	178	001
30653	192	192	001
9612	192	192	001
57948	54	54	001
23817	89	89	001
60027	27	27	001
23237	19	19	001
56320	31	31	001
54934	19	19	001
24565	192	192	001
56592	192	192	001
25165	25	25	001
17843	43	43	001
90111	192	192	001
7531	192	192	001
64618	192	192	001
56463	192	192	001
49079	27	27	001
25045	192	192	001
11824	192	192	001
2907	93	93	001
18769	32	32	001
8124	27	27	001
57111	48	48	001
25480	27	27	001
63985	14	14	001
40861	184	184	001
18534	195	195	001
25668	193	193	001
2123	193	193	001
66841	193	193	001
25673	193	193	001
10066	193	193	001
18736	48	48	001
23823	32	32	001
23820	193	193	001
55381	193	193	001
52366	194	194	001
56305	90	90	001
61319	194	194	001
25889	194	194	001
17763	194	194	001
55184	13	13	001
6316	28	28	001
5812	83	83	001
13096	194	194	001
11759	180	180	001
12452	23	23	001
19121	194	194	001
60507	54	54	001
57224	194	194	001
60346	184	184	001
56124	32	32	001
90020	194	194	001
25601	27	27	001
25596	27	27	001
25594	194	194	001
54292	52	52	001
56304	90	90	001
18592	37	37	001
21484	195	195	001
27856	84	84	001
25493	24	24	001
18590	76	76	001
50773	195	195	001
38826	27	27	001
55379	101	101	001
25669	196	196	001
17593	38	38	001
24836	101	101	001
68451	31	31	001
18593	41	41	001
18413	196	196	001
17912	196	196	001
56618	326	326	001
5815	12	12	001
23777	196	196	001
90059	196	196	001
10565	196	196	001
11119	196	196	001
34875	196	196	001
62055	12	12	001
61464	196	196	001
54925	14	14	001
24020	100	100	001
37756	196	196	001
21416	29	29	001
63980	12	12	001
28693	197	197	001
54908	19	19	001
60716	197	197	001
61551	27	27	001
57110	54	54	001
11219	197	197	001
64297	17	17	001
90067	197	197	001
10985	42	42	001
20842	13	13	001
31215	179	179	001
31672	198	198	001
24878	198	198	001
23781	37	37	001
35643	14	14	001
12140	36	36	001
17765	198	198	001
58136	198	198	001
56284	87	87	001
23840	14	14	001
48846	84	84	001
5813	86	86	001
62308	198	198	001
18082	28	28	001
9256	189	189	001
67792	28	28	001
68427	198	198	001
60026	71	71	001
61353	206	206	001
63813	198	198	001
6092	147	147	001
25231	199	199	001
61744	199	199	001
61868	205	205	001
10596	199	199	001
67554	13	13	001
65049	19	19	001
58116	199	199	001
64275	31	31	001
54125	199	199	001
18589	25	25	001
21418	42	42	001
25841	31	31	001
56178	14	14	001
17456	30	30	001
25723	117	117	001
23811	93	93	001
12766	12	12	001
20883	199	199	001
17607	199	199	001
63923	19	19	001
21300	200	200	001
57225	200	200	001
12149	62	62	001
10049	200	200	001
58811	20	20	001
25228	200	200	001
45310	200	200	001
17856	26	26	001
25720	200	200	001
58675	12	12	001
12156	200	200	001
60720	480	480	001
37124	268	268	001
25424	200	200	001
56830	29	29	001
60911	13	13	001
21040	200	200	001
21041	200	200	001
25284	92	92	001
18758	200	200	001
60113	217	217	001
6374	200	200	001
11927	200	200	001
10754	19	19	001
24837	200	200	001
56316	35	35	001
24930	200	200	001
24931	200	200	001
18096	201	201	001
57114	199	199	001
11760	201	201	001
10077	201	201	001
21478	12	12	001
90061	201	201	001
25125	201	201	001
25415	201	201	001
62388	12	12	001
25233	201	201	001
90099	201	201	001
61545	37	37	001
12547	202	202	001
90043	202	202	001
55784	202	202	001
800040	202	202	001
24935	506	506	001
800017	202	202	001
60552	87	87	001
800013	202	202	001
800029	202	202	001
54291	104	104	001
12154	202	202	001
57923	35	35	001
21926	202	202	001
33317	203	203	001
57914	203	203	001
49872	203	203	001
59045	203	203	001
9529	203	203	001
25285	103	103	001
23649	29	29	001
59178	203	203	001
59401	203	203	001
24740	47	47	001
31484	41	41	001
58797	206	206	001
60810	13	13	001
10072	33	33	001
25423	19	19	001
57361	27	27	001
63982	12	12	001
36698	27	27	001
39708	203	203	001
61418	203	203	001
21725	13	13	001
57014	204	204	001
12167	204	204	001
23819	101	101	001
57040	18	18	001
57009	204	204	001
20669	204	204	001
37431	204	204	001
57513	204	204	001
68860	173	173	001
62054	204	204	001
21783	204	204	001
9673	204	204	001
58192	204	204	001
61894	52	52	001
60711	204	204	001
55448	204	204	001
68342	184	184	001
17785	205	205	001
58185	196	196	001
25529	205	205	001
10067	205	205	001
2098	205	205	001
54964	23	23	001
2619	49	49	001
23980	19	19	001
35858	205	205	001
25528	205	205	001
33989	205	205	001
25818	28	28	001
11122	206	206	001
60057	31	31	001
18426	30	30	001
64466	33	33	001
7279	206	206	001
22077	206	206	001
9732	94	94	001
11263	206	206	001
25671	206	206	001
61715	208	208	001
61013	206	206	001
23688	45	45	001
58383	206	206	001
58276	206	206	001
23424	206	206	001
56325	29	29	001
63983	13	13	001
23385	206	206	001
58794	197	197	001
43793	206	206	001
68270	13	13	001
25525	206	206	001
67410	62	62	001
55623	203	203	001
57919	35	35	001
55622	201	201	001
54290	84	84	001
21147	207	207	001
23773	13	13	001
5646	207	207	001
36938	199	199	001
24006	207	207	001
34385	207	207	001
23778	39	39	001
90075	207	207	001
55341	207	207	001
21394	37	37	001
21571	207	207	001
11120	207	207	001
25566	207	207	001
24929	208	208	001
23775	206	206	001
55480	87	87	001
64298	204	204	001
53613	208	208	001
57381	19	19	001
54966	24	24	001
57382	208	208	001
50430	208	208	001
56122	208	208	001
60348	208	208	001
54949	19	19	001
60551	87	87	001
56307	88	88	001
58270	208	208	001
20948	27	27	001
55523	208	208	001
63698	85	85	001
41391	15	15	001
51782	20	20	001
46924	17	17	001
37007	17	17	001
49080	209	209	001
18541	51	51	001
24741	208	208	001
23771	31	31	001
23772	31	31	001
63919	19	19	001
63931	209	209	001
62975	209	209	001
32447	209	209	001
23239	12	12	001
42649	29	29	001
21193	209	209	001
2103	13	13	001
59374	209	209	001
28950	209	209	001
24927	90	90	001
25693	209	209	001
29665	209	209	001
25413	209	209	001
11963	209	209	001
60971	12	12	001
28748	210	210	001
18443	27	27	001
58779	210	210	001
59064	210	210	001
10863	37	37	001
25209	210	210	001
25162	210	210	001
54876	210	210	001
62604	350	350	001
62602	350	350	001
53033	57	57	001
10865	64	64	001
90035	210	210	001
62505	210	210	001
59610	13	13	001
6317	210	210	001
56521	210	210	001
11761	194	194	001
2093	210	210	001
17482	31	31	001
9406	210	210	001
34103	210	210	001
56724	210	210	001
18587	51	51	001
25600	27	27	001
58197	211	211	001
10070	211	211	001
60556	89	89	001
21422	27	27	001
49647	211	211	001
23992	211	211	001
12145	22	22	001
57108	46	46	001
62546	13	13	001
11516	29	29	001
20953	211	211	001
800042	23	23	001
21396	30	30	001
21417	12	12	001
25416	105	105	001
37898	212	212	001
3649	212	212	001
21046	212	212	001
9969	212	212	001
23508	212	212	001
56981	212	212	001
62405	13	13	001
31202	212	212	001
52800	195	195	001
54286	212	212	001
25073	212	212	001
27928	30	30	001
55626	34	34	001
61515	28	28	001
60555	86	86	001
21419	213	213	001
10957	213	213	001
21603	213	213	001
55380	79	79	001
55277	213	213	001
6664	213	213	001
56324	213	213	001
25875	213	213	001
9175	213	213	001
60554	31	31	001
18739	42	42	001
62660	213	213	001
62560	46	46	001
57898	200	200	001
23796	101	101	001
5481	214	214	001
18401	29	29	001
10752	214	214	001
52910	214	214	001
45193	214	214	001
56597	214	214	001
18543	214	214	001
55594	193	193	001
21791	214	214	001
63081	19	19	001
18478	14	14	001
59609	14	14	001
58852	154	154	001
21664	16	16	001
9855	215	215	001
58252	214	214	001
27517	215	215	001
8194	30	30	001
63981	205	205	001
22420	215	215	001
7285	90	90	001
60547	28	28	001
5456	215	215	001
60918	14	14	001
25290	24	24	001
34581	215	215	001
5811	83	83	001
25567	51	51	001
31962	215	215	001
18580	60	60	001
12143	32	32	001
